CustomerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ChargesTotal,ChargesMonthly
2013-SGDXK,Yes,Female,0,0,0,1,1,0,Month-to-month,0,Electronic check,Fiber optic,No,Yes,No,No,Yes,No,84.3,84.3
2014-MKGMH,No,Female,0,0,0,46,1,1,One year,1,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,4674.4,101.1
2017-CCBLH,No,Female,0,0,0,8,1,0,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,141.6,20.0
2018-PZKMU,No,Male,0,1,1,9,1,0,Month-to-month,0,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,Yes,970.45,103.1
2018-QKYGT,No,Male,0,1,1,1,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,Yes,81.05,81.05
2019-HDCZY,No,Male,0,1,0,63,1,1,Two year,0,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,6296.75,102.6
2023-VQFDL,No,Male,0,0,0,18,1,0,Month-to-month,0,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,348.8,19.0
2024-BASKD,Yes,Female,0,0,0,1,1,0,Month-to-month,1,Mailed check,Fiber optic,No,No,Yes,No,No,No,74.6,74.6
2025-JKFWI,Yes,Male,0,0,0,13,1,1,Month-to-month,1,Mailed check,Fiber optic,No,No,No,Yes,Yes,Yes,1301.7,99.0
2026-TGDHM,Yes,Female,0,0,0,7,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,Yes,523.15,79.3
2027-CWDNU,No,Male,0,1,1,18,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,Yes,No,Yes,1601.5,85.6
2027-DNKIV,No,Male,0,1,1,37,1,0,One year,1,Mailed check,DSL,Yes,No,Yes,Yes,No,No,2203.1,58.75
2027-FECZV,Yes,Male,0,0,0,12,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,1253.9,106.7
2027-OAQQC,Yes,Female,0,0,0,43,0,0,Month-to-month,1,Bank transfer (automatic),DSL,No,No,Yes,No,Yes,Yes,2076.2,49.05
2027-WKXMW,No,Female,0,1,0,63,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,6871.7,108.75
2030-BTZRO,No,Male,0,1,1,6,1,0,Two year,1,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,107.6,20.4
2034-CGRHZ,Yes,Male,1,0,0,24,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,No,Yes,Yes,No,Yes,Yes,2496.7,102.95
2034-GDRCN,Yes,Female,0,0,0,2,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,168.2,90.4
2037-SGXHH,Yes,Male,0,1,1,38,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,No,3624.3,94.65
2037-XJFUP,Yes,Male,0,1,0,33,1,0,One year,1,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,3036.75,95.8
2038-LLMLM,No,Female,0,0,0,48,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,Yes,4946.05,103.85
2038-OEQZH,No,Male,0,0,0,4,1,0,Month-to-month,0,Electronic check,Fiber optic,No,No,Yes,No,No,Yes,308.1,86.05
2038-YSEZE,No,Female,0,0,0,29,1,1,Month-to-month,0,Mailed check,DSL,Yes,Yes,No,Yes,No,No,1801.1,67.45
2039-JONDJ,No,Male,0,0,0,27,1,0,One year,0,Bank transfer (automatic),DSL,Yes,Yes,No,No,No,No,1477.65,55.45
2040-LDIWQ,No,Male,0,1,1,65,1,1,Two year,1,Bank transfer (automatic),DSL,No,Yes,Yes,Yes,Yes,Yes,5324.5,84.2
2040-OBMLJ,No,Male,0,0,0,31,1,1,One year,0,Credit card (automatic),Fiber optic,No,No,No,Yes,No,No,2548.65,81.7
2040-VZIKE,No,Female,0,1,0,49,1,1,Month-to-month,1,Mailed check,Fiber optic,Yes,No,No,No,Yes,Yes,4847.35,100.85
2040-XBAVJ,No,Male,0,1,1,72,1,1,Two year,0,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,8100.55,114.45
2041-JIJCI,No,Female,0,0,0,5,1,1,Month-to-month,1,Electronic check,DSL,No,Yes,No,No,No,Yes,370.25,64.0
2043-WVTQJ,No,Male,0,1,0,1,1,0,Month-to-month,0,Mailed check,DSL,Yes,No,Yes,No,No,No,55.7,55.7
2045-BMBTJ,No,Female,1,0,0,33,0,0,Month-to-month,1,Bank transfer (automatic),DSL,Yes,Yes,Yes,No,Yes,Yes,1884.65,59.45
2049-BAFNW,No,Female,0,0,0,1,0,0,Month-to-month,0,Mailed check,DSL,No,No,Yes,Yes,No,No,35.9,35.9
2050-ONYDQ,No,Female,0,1,1,65,1,1,Two year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1654.85,26.0
2054-PJOCK,No,Female,0,0,0,60,1,1,One year,0,Credit card (automatic),DSL,No,No,Yes,Yes,Yes,Yes,4847.05,80.55
2055-BFOCC,No,Male,1,1,0,63,1,0,One year,1,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,5329.55,84.0
2055-PDADH,Yes,Female,1,0,0,3,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,204.7,70.4
2055-SIFSS,No,Female,1,1,0,55,1,1,Month-to-month,0,Bank transfer (automatic),DSL,No,No,No,No,No,No,2838.55,51.65
2056-EVGZL,No,Male,0,1,1,68,1,0,One year,0,Credit card (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,Yes,7322.5,105.75
2057-BOYKM,No,Female,1,1,0,72,1,1,Two year,1,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,Yes,No,No,6827.5,96.6
2057-ZBLPD,Yes,Female,0,1,0,21,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,Yes,1808.7,86.5
2058-DCJBE,Yes,Male,0,0,0,5,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,324.6,69.75
2061-VVFST,No,Female,0,1,0,37,1,0,Month-to-month,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,805.2,19.5
2065-MMKGR,No,Female,0,0,0,29,1,1,One year,1,Credit card (automatic),DSL,No,No,No,No,Yes,Yes,2080.1,71.0
2067-QYTCF,No,Female,0,1,0,64,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,6953.4,111.15
2068-WWXQZ,No,Male,0,0,0,46,1,0,Two year,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,902.0,20.05
2070-FNEXE,Yes,Female,1,0,0,7,1,0,Month-to-month,0,Bank transfer (automatic),Fiber optic,Yes,No,No,No,No,No,503.6,76.45
2070-XYMFH,No,Female,1,0,0,23,1,1,Month-to-month,1,Mailed check,Fiber optic,No,No,Yes,No,No,No,1835.3,79.35
2072-ZVJJX,No,Male,0,1,0,68,1,1,Two year,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1728.2,25.25
2073-QBVBI,No,Female,0,1,0,41,0,0,One year,0,Mailed check,DSL,No,Yes,No,Yes,No,No,1391.65,35.45
2074-GKOWZ,Yes,Male,0,1,1,2,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,No,No,No,Yes,Yes,185.55,89.55
2074-GUHPQ,No,Female,0,0,1,17,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,No,Yes,Yes,Yes,No,No,1556.85,92.7
2075-PUEPR,No,Male,0,1,1,55,1,0,Two year,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1153.25,19.35
2075-RMJIK,No,Female,0,1,1,5,1,0,Month-to-month,1,Mailed check,DSL,Yes,No,No,No,No,No,232.55,49.4
2077-DDHJK,No,Female,0,1,0,68,1,1,Two year,0,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,No,No,4911.35,70.9
2077-MPJQO,No,Male,1,1,0,7,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,533.05,75.4
2079-FBMZK,Yes,Female,0,0,0,6,1,0,Month-to-month,1,Mailed check,Fiber optic,No,No,No,No,No,No,418.4,69.25
2080-CAZNM,No,Female,1,0,0,41,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,4133.95,104.4
2080-GKCWQ,No,Male,0,0,0,2,1,0,Month-to-month,0,Electronic check,Fiber optic,No,Yes,No,No,No,No,151.75,74.95
2080-SRCDE,No,Female,0,0,1,1,1,1,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.4,25.4
2081-KJSQF,No,Male,0,0,0,1,1,0,Month-to-month,1,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.25,20.25
2081-VEYEH,No,Male,0,0,0,3,1,0,Month-to-month,1,Electronic check,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,318.6,107.95
2082-CEFLT,Yes,Male,0,0,0,1,1,0,Month-to-month,1,Electronic check,DSL,No,No,No,No,No,No,45.6,45.6
2082-OJVTK,Yes,Male,0,1,1,29,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,Yes,No,No,Yes,2698.35,89.2
2085-BOJKI,No,Male,0,1,0,17,1,0,One year,1,Bank transfer (automatic),Fiber optic,No,No,Yes,No,Yes,Yes,1588.25,96.65
2085-JVGAD,No,Male,0,1,0,37,1,0,Month-to-month,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,697.65,20.35
2087-QAREY,No,Female,0,1,0,22,1,0,Month-to-month,1,Mailed check,DSL,No,Yes,Yes,No,No,No,1178.75,54.7
2088-IEBAU,No,Female,0,0,0,68,1,1,Two year,1,Electronic check,DSL,Yes,Yes,Yes,Yes,Yes,Yes,6148.45,88.15
2091-GPPIQ,No,Female,0,1,1,72,1,1,Two year,1,Electronic check,DSL,No,Yes,No,Yes,Yes,Yes,5730.15,78.95
2091-MJTFX,Yes,Female,0,1,1,30,0,0,Month-to-month,0,Credit card (automatic),DSL,No,No,No,Yes,Yes,Yes,1561.5,51.2
2091-RFFBA,Yes,Female,1,0,0,31,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,2217.15,73.9
2096-XOTMO,No,Female,0,1,1,16,1,0,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,275.9,19.35
2097-YVPKN,No,Male,0,0,0,65,1,1,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1654.75,25.75
2100-BDNSN,Yes,Female,0,1,0,5,1,1,Month-to-month,0,Bank transfer (automatic),DSL,No,No,Yes,Yes,Yes,No,350.3,67.95
2101-RANCD,No,Female,0,0,0,55,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,4144.9,73.1
2103-ZRXFN,No,Male,0,0,0,1,1,1,Month-to-month,0,Mailed check,DSL,No,No,No,No,No,No,50.75,50.75
2105-PHWON,No,Female,0,1,0,33,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,No,No,Yes,Yes,No,Yes,3008.15,95.0
2107-FBPTK,No,Female,1,0,0,30,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,3121.1,104.1
2108-GLPQB,No,Male,0,1,0,25,1,1,Month-to-month,0,Credit card (automatic),DSL,No,No,Yes,No,No,No,1405.3,55.55
2108-XWMPY,Yes,Male,0,0,0,3,0,0,Month-to-month,1,Mailed check,DSL,Yes,Yes,No,No,No,No,106.85,35.45
2108-YKQTY,Yes,Female,0,0,0,4,1,0,Month-to-month,0,Credit card (automatic),DSL,No,Yes,No,No,No,No,151.3,50.7
2111-DWYHN,No,Male,0,0,0,1,1,0,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,21.1,21.1
2114-MGINA,Yes,Female,0,0,0,14,1,0,Month-to-month,1,Mailed check,Fiber optic,No,No,No,No,Yes,Yes,1129.1,89.8
2115-BFTIW,Yes,Male,0,0,0,25,1,0,Month-to-month,0,Mailed check,Fiber optic,No,No,No,No,No,No,1767.35,70.95
2120-SMPEX,No,Male,0,0,0,25,1,0,Month-to-month,1,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,536.35,20.15
2121-JAFOM,No,Female,0,1,0,72,1,1,Two year,1,Credit card (automatic),Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,8312.4,115.55
2122-SZZZD,No,Male,0,0,0,44,1,0,One year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,835.5,19.5
2122-YWVYA,No,Female,0,0,0,18,1,0,Month-to-month,1,Electronic check,Fiber optic,Yes,No,No,No,No,No,1380.4,75.4
2123-AGEEN,No,Female,1,0,0,7,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,Yes,No,Yes,No,609.65,84.35
2123-VSCOT,No,Female,0,1,1,59,1,1,Two year,1,Bank transfer (automatic),DSL,No,No,Yes,Yes,Yes,No,4194.85,72.1
2126-GSEGL,No,Female,0,1,0,70,1,1,Two year,1,Bank transfer (automatic),DSL,No,Yes,Yes,Yes,Yes,Yes,5917.55,84.8
2129-ALKBS,No,Female,0,1,1,40,1,1,Month-to-month,1,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1077.5,26.2
2133-TSRRM,No,Female,0,0,1,34,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,No,Yes,Yes,3688.6,105.35
2135-DQWAQ,No,Female,0,0,0,5,1,0,Month-to-month,1,Mailed check,Fiber optic,No,Yes,No,No,Yes,No,420.45,85.3
2135-RXIHG,Yes,Male,0,0,0,1,1,0,Month-to-month,1,Electronic check,DSL,No,No,No,No,No,No,45.65,45.65
2137-DQMEV,No,Male,0,1,1,68,0,0,One year,0,Mailed check,DSL,Yes,Yes,No,No,Yes,No,2983.65,44.8
2138-VFAPZ,No,Female,0,1,1,14,1,0,Two year,1,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,263.65,19.7
2139-FQHLM,No,Male,0,0,0,19,1,0,Month-to-month,0,Mailed check,Fiber optic,No,No,Yes,Yes,Yes,No,1682.4,89.95
2141-RRYGO,Yes,Female,0,0,0,4,1,0,Month-to-month,1,Bank transfer (automatic),DSL,No,Yes,No,No,Yes,Yes,261.25,68.65
2143-LJULT,No,Female,0,1,0,67,1,1,Two year,1,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1733.15,25.25
2144-BFDSO,No,Female,1,1,0,50,1,1,Month-to-month,0,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,No,Yes,Yes,5431.9,108.75
2144-ESWKO,No,Male,0,0,0,43,0,0,One year,1,Credit card (automatic),DSL,Yes,No,Yes,No,No,No,1463.7,35.2
2146-EGVDT,No,Male,0,1,1,59,1,0,Two year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1192.7,19.3
2150-OEGBV,No,Male,0,0,0,27,1,0,One year,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,562.6,20.1
2150-UWTFY,Yes,Female,0,1,1,22,1,0,Month-to-month,0,Mailed check,DSL,Yes,Yes,Yes,No,No,No,1422.05,61.15
2150-WLKUW,No,Female,0,1,0,40,1,1,One year,0,Bank transfer (automatic),DSL,No,Yes,No,No,Yes,No,2635.0,63.9
2153-MREFK,Yes,Female,0,1,0,37,1,1,One year,1,Electronic check,Fiber optic,Yes,No,Yes,Yes,No,Yes,3754.6,99.2
2154-KVJFF,Yes,Female,0,0,0,15,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,No,No,No,No,1111.85,79.75
2155-AMQRX,No,Female,0,0,0,28,1,1,Month-to-month,1,Credit card (automatic),DSL,No,No,No,Yes,No,No,1505.15,54.9
2157-MXBJS,Yes,Male,0,1,0,13,1,1,One year,1,Mailed check,DSL,No,No,Yes,No,Yes,Yes,989.45,75.3
2159-TURXX,No,Male,0,0,0,5,1,0,Month-to-month,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,95.55,20.05
2160-GPFXD,No,Male,0,1,1,54,1,1,Two year,1,Credit card (automatic),DSL,Yes,Yes,No,Yes,No,No,3566.7,65.65
2162-FRZAA,No,Male,0,1,1,63,0,0,Two year,0,Bank transfer (automatic),DSL,No,Yes,Yes,Yes,No,No,2395.05,39.35
2164-SOQXL,No,Female,0,1,1,20,1,0,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,406.05,20.05
2165-VOEGB,Yes,Female,0,0,1,46,1,0,One year,1,Bank transfer (automatic),Fiber optic,Yes,Yes,No,Yes,Yes,Yes,4822.85,105.2
2167-FQSTQ,No,Female,0,1,0,72,1,1,Two year,1,Electronic check,DSL,Yes,Yes,Yes,Yes,Yes,Yes,6786.1,92.4
2169-RRLFW,No,Female,0,1,0,71,1,1,Two year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1888.25,25.6
2171-UDMFD,No,Male,0,1,1,32,1,0,Month-to-month,1,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,674.55,19.45
2172-EJXVF,No,Female,1,0,0,71,1,1,One year,1,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,7521.95,105.9
2176-LVPNX,No,Female,1,0,0,71,1,1,Two year,0,Mailed check,DSL,Yes,Yes,Yes,Yes,Yes,Yes,6293.45,89.85
2176-OSJUV,No,Male,0,1,0,71,1,1,Two year,0,Bank transfer (automatic),DSL,Yes,Yes,No,Yes,No,No,4681.75,65.15
2178-PMGCJ,No,Male,0,0,0,22,1,0,Month-to-month,1,Mailed check,Fiber optic,No,No,No,No,No,No,1490.4,69.7
2180-DXNEG,Yes,Female,0,0,0,12,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,1062.1,96.0
2181-TIDSV,No,Male,0,1,1,68,1,0,Two year,1,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1303.25,19.95
2181-UAESM,No,Male,0,0,0,2,1,0,Month-to-month,0,Electronic check,DSL,Yes,No,Yes,No,No,No,119.5,53.45
2183-ZULVZ,N/A,Female,0,1,1,70,1,1,Two year,1,Credit card (automatic),Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,8250.0,115.15
2186-QZEYA,No,Female,1,0,0,29,1,1,Month-to-month,1,Bank transfer (automatic),DSL,Yes,Yes,No,No,No,No,1718.95,58.55
2187-LZGPL,Yes,Female,0,0,0,7,0,0,Month-to-month,1,Credit card (automatic),DSL,No,Yes,No,No,No,Yes,293.3,40.1
2187-PKZAY,No,Male,0,0,0,12,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,No,No,No,No,Yes,1043.4,79.95
2188-SXWVT,No,Female,0,0,0,34,1,0,One year,0,Mailed check,DSL,Yes,Yes,No,No,No,No,1885.15,55.0
2189-UXTKY,Yes,Female,0,1,0,22,1,1,Month-to-month,1,Electronic check,DSL,Yes,No,No,Yes,Yes,Yes,1742.75,79.2
2189-WWOEW,Yes,Female,0,0,1,15,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,Yes,No,No,No,Yes,1269.55,85.9
2190-BCXEC,No,Female,0,1,0,40,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,No,No,No,Yes,No,No,3126.85,78.85
2190-PHBHR,No,Female,0,1,0,72,1,1,Two year,1,Credit card (automatic),Fiber optic,Yes,Yes,No,No,No,Yes,6921.7,94.45
2192-CKRLV,No,Female,0,1,0,72,0,0,Two year,1,Electronic check,DSL,Yes,Yes,Yes,No,No,Yes,3580.95,49.2
2192-OZITF,No,Female,0,0,0,45,1,1,Two year,0,Mailed check,DSL,Yes,No,No,Yes,No,Yes,3349.1,73.55
2193-SFWQW,No,Male,0,1,1,72,1,0,Two year,0,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,8033.1,111.95
2194-IIQOF,No,Female,0,1,0,71,1,1,Two year,0,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,6388.65,89.3
2195-VVRJF,No,Male,1,1,0,18,1,0,Month-to-month,1,Credit card (automatic),DSL,Yes,No,No,No,No,Yes,1011.05,59.1
2195-ZRVAX,Yes,Female,0,1,0,47,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,Yes,No,No,Yes,4045.65,85.3
2197-OMWGI,No,Female,1,1,1,68,0,0,Two year,1,Electronic check,DSL,No,Yes,Yes,No,Yes,Yes,3656.25,53.0
2200-DSAAL,No,Female,0,0,0,68,1,1,Two year,1,Electronic check,DSL,No,Yes,Yes,No,Yes,Yes,5330.2,80.65
2202-CUYXZ,Yes,Male,0,0,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,Yes,No,Yes,No,84.85,84.85
2202-OUTMO,No,Female,0,1,0,34,1,1,Month-to-month,1,Bank transfer (automatic),DSL,Yes,No,No,Yes,No,No,2003.6,60.85
2203-GHNWN,No,Female,0,1,0,24,1,1,Month-to-month,1,Mailed check,Fiber optic,No,No,Yes,No,No,No,1928.7,79.65
2205-LPVGL,No,Male,1,1,1,58,1,1,One year,1,Bank transfer (automatic),Fiber optic,Yes,Yes,No,Yes,No,No,5125.75,89.85
2205-YMZZJ,Yes,Male,1,0,0,7,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,Yes,No,546.95,84.8
2207-NHRJK,Yes,Male,0,0,0,1,1,0,Month-to-month,0,Electronic check,DSL,No,Yes,No,No,No,No,50.8,50.8
2207-OBZNX,Yes,Male,0,0,0,7,1,0,Month-to-month,1,Mailed check,DSL,Yes,No,No,No,No,No,354.05,51.0
2207-QPJED,No,Female,1,1,0,37,1,0,Month-to-month,0,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,No,3371.75,90.0
2207-RYYRL,No,Male,0,1,1,52,1,1,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1331.05,24.55
2208-MPXIO,No,Female,0,1,1,45,1,0,Two year,1,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,886.4,20.0
2208-NKVVH,No,Male,0,1,1,43,1,1,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1077.95,24.25
2208-NQBCT,No,Female,0,1,1,26,1,0,Month-to-month,0,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,2070.05,81.95
2208-UGTGR,No,Male,0,0,0,56,1,1,Month-to-month,0,Electronic check,Fiber optic,No,Yes,No,No,Yes,Yes,5581.05,98.6
2209-XADXF,No,Female,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),DSL,No,No,No,No,No,No,25.25,25.25
2211-RMNHO,No,Female,0,1,1,68,1,1,Two year,0,Bank transfer (automatic),DSL,No,Yes,Yes,Yes,Yes,Yes,5560.0,85.3
2212-LYASK,No,Male,0,1,1,27,0,0,One year,1,Credit card (automatic),DSL,No,Yes,Yes,No,No,Yes,1246.4,45.85
2215-ZAFGX,No,Male,0,0,0,9,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,Yes,No,791.7,85.5
2219-MVUSO,Yes,Male,0,0,0,8,1,0,Month-to-month,1,Mailed check,DSL,No,No,No,No,No,No,438.4,45.15
2220-IAHLS,No,Female,0,0,0,1,1,0,Month-to-month,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.4,19.4
